""	"adj.P.Val"	"P.Value"	"t"	"B"	"logFC"	"Probes"	"Symbol"	"Ensembl_id"	"Biotype1"	"Biotype2"	"Synonyms"	"Platform"
"221414_s_at"	0.497	0.28	1.09034634	-5.9880414	0.0615	"221414_s_at"	"DEFB126"	"ENSG00000125788|ENST00000542572"	"gene|lnc_RNA"	"protein_coding|processed_transcript"	"DEFB126|DEFB126-202"	"GPL570"
"211023_at"	0.498	0.28	-1.08902577	-5.9894483	-0.0548	"211023_at"	"PDHB"	"ENSG00000168291|ENST00000479945|ENST00000461692"	"gene|lnc_RNA|lnc_RNA"	"protein_coding|retained_intron|retained_intron"	"PDHB|PDHB-207|PDHB-203"	"GPL570"
"200027_at"	0.497	0.28	1.08987843	-5.9885401	0.0546	"200027_at"	"NARS1"	"ENSG00000134440"	"gene"	"protein_coding"	"NARS1"	"GPL570"
"1561135_at"	0.498	0.28	-1.08871113	-5.9897833	-0.0713	"1561135_at"	"NCKAP5"	"ENSG00000176771"	"gene"	"protein_coding"	"NCKAP5"	"GPL570"
"204606_at"	0.498	0.28	-1.0889862	-5.9894905	-0.0717	"204606_at"	"CCL21"	"ENSG00000137077"	"gene"	"protein_coding"	"CCL21"	"GPL570"
"224807_at"	0.498	0.28	1.08952319	-5.9889186	0.0501	"224807_at"	"GRAMD1A"	"ENST00000598118|ENSG00000089351"	"lnc_RNA|gene"	"retained_intron|protein_coding"	"GRAMD1A-207|GRAMD1A"	"GPL570"
"223761_at"	0.498	0.28	-1.08868262	-5.9898136	-0.0645	"223761_at"	"FGF19"	"ENSG00000162344"	"gene"	"protein_coding"	"FGF19"	"GPL570"
"207089_at"	0.498	0.28	1.08923383	-5.9892268	0.054	"207089_at"	"NRAP"	"ENSG00000197893"	"gene"	"protein_coding"	"NRAP"	"GPL570"
"226973_at"	0.497	0.28	-1.09051596	-5.9878606	-0.0613	"226973_at"	"VSTM2L"	"ENSG00000132821"	"gene"	"protein_coding"	"VSTM2L"	"GPL570"
"209482_at"	0.498	0.28	1.08880562	-5.9896827	0.0481	"209482_at"	"POP7"	"ENSG00000172336"	"gene"	"protein_coding"	"POP7"	"GPL570"
"233184_at"	0.498	0.28	-1.08906288	-5.9894088	-0.0465	"233184_at"	"EPHA6"	"ENSG00000080224"	"gene"	"protein_coding"	"EPHA6"	"GPL570"
"228171_s_at"	0.499	0.281	-1.08774057	-5.990816	-0.0751	"228171_s_at"	"PLEKHG4"	"ENSG00000196155"	"gene"	"protein_coding"	"PLEKHG4"	"GPL570"
"202633_at"	0.498	0.281	1.08834562	-5.9901723	0.0527	"202633_at"	"TOPBP1"	"ENST00000503338|ENST00000503464|ENSG00000163781"	"lnc_RNA|lnc_RNA|gene"	"processed_transcript|processed_transcript|protein_coding"	"TOPBP1-202|TOPBP1-203|TOPBP1"	"GPL570"
"213384_x_at"	0.499	0.281	-1.08632256	-5.9923232	-0.0422	"213384_x_at"	"PLCB3"	"ENSG00000149782"	"gene"	"protein_coding"	"PLCB3"	"GPL570"
"204968_at"	0.499	0.281	-1.08636958	-5.9922732	-0.0382	"204968_at"	"C6orf47"	"ENSG00000204439"	"gene"	"protein_coding"	"C6orf47"	"GPL570"
"1562549_at"	0.499	0.281	-1.08782765	-5.9907234	-0.0776	"1562549_at"	"LINC01271"	"ENSG00000233077|ENST00000441214"	"ncRNA_gene|lnc_RNA"	"lncRNA|lncRNA"	"LINC01271|LINC01271-201"	"GPL570"
"235411_at"	0.499	0.281	-1.08655966	-5.9920713	-0.0435	"235411_at"	"PGBD1"	"ENSG00000137338"	"gene"	"protein_coding"	"PGBD1"	"GPL570"
"230164_at"	0.499	0.281	-1.08780704	-5.9907453	-0.075	"230164_at"	"ZNF621"	"ENSG00000172888|ENST00000490457"	"gene|lnc_RNA"	"protein_coding|processed_transcript"	"ZNF621|ZNF621-207"	"GPL570"
"206378_at"	0.498	0.281	-1.08851888	-5.9899879	-0.0351	"206378_at"	"SCGB2A2"	"ENSG00000110484"	"gene"	"protein_coding"	"SCGB2A2"	"GPL570"
"1564306_at"	0.498	0.281	1.088253	-5.9902709	0.0572	"1564306_at"	"AC108010.1"	"ENSG00000242588|ENST00000605862"	"ncRNA_gene|lnc_RNA"	"lncRNA|lncRNA"	"AC108010.1|AC108010.1-201"	"GPL570"
"1556883_a_at"	0.5	0.282	-1.08541504	-5.9932868	-0.0523	"1556883_a_at"	"BX255923.2"	"ENST00000620833|ENST00000669967|ENST00000671415|ENSG00000276462|ENST00000619971|ENST00000671340|ENST00000653478|ENST00000655709"	"lnc_RNA|lnc_RNA|lnc_RNA|ncRNA_gene|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA"	"lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA"	"BX255923.2-202|BX255923.2-203|BX255923.2-205|BX255923.2|BX255923.2-201|BX255923.2-206|BX255923.2-204|BX255923.2-207"	"GPL570"
"229726_at"	0.5	0.282	-1.08440707	-5.9943561	-0.0902	"229726_at"	"GRAP"	"ENSG00000154016"	"gene"	"protein_coding"	"GRAP"	"GPL570"
"219429_at"	0.5	0.282	-1.08508869	-5.9936331	-0.0581	"219429_at"	"FA2H"	"ENST00000562145|ENSG00000103089"	"lnc_RNA|gene"	"retained_intron|protein_coding"	"FA2H-202|FA2H"	"GPL570"
"209109_s_at"	0.5	0.282	1.08590376	-5.992768	0.0748	"209109_s_at"	"TSPAN6"	"ENSG00000000003"	"gene"	"protein_coding"	"TSPAN6"	"GPL570"
"201792_at"	0.5	0.282	-1.08569376	-5.9929909	-0.053	"201792_at"	"AEBP1"	"ENSG00000106624"	"gene"	"protein_coding"	"AEBP1"	"GPL570"
"201429_s_at"	0.5	0.282	1.08586995	-5.9928038	0.0325	"201429_s_at"	"RPL37A"	"ENST00000478153|ENST00000490649|ENST00000487233|ENST00000359681|ENSG00000197756"	"lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|gene"	"retained_intron|retained_intron|retained_intron|retained_intron|protein_coding"	"RPL37A-207|RPL37A-209|RPL37A-208|RPL37A-201|RPL37A"	"GPL570"
"231937_at"	0.5	0.282	-1.08420678	-5.9945685	-0.0645	"231937_at"	"AC048341.1"	"ENSG00000257354|ENST00000550290"	"ncRNA_gene|lnc_RNA"	"lncRNA|lncRNA"	"AC048341.1|AC048341.1-201"	"GPL570"
"219409_at"	0.5	0.282	1.08482849	-5.9939092	0.0542	"219409_at"	"SNIP1"	"ENST00000638725|ENSG00000163877"	"lnc_RNA|gene"	"retained_intron|protein_coding"	"SNIP1-204|SNIP1"	"GPL570"
"206865_at"	0.5	0.282	-1.08460491	-5.9941463	-0.073	"206865_at"	"HRK"	"ENSG00000135116"	"gene"	"protein_coding"	"HRK"	"GPL570"
"1555273_at"	0.5	0.282	1.08582183	-5.9928549	0.0482	"1555273_at"	"GALNTL6"	"ENST00000457021|ENSG00000174473"	"lnc_RNA|gene"	"processed_transcript|protein_coding"	"GALNTL6-201|GALNTL6"	"GPL570"
"205654_at"	0.5	0.282	1.085525	-5.9931701	0.382	"205654_at"	"C4BPA"	"ENSG00000123838"	"gene"	"protein_coding"	"C4BPA"	"GPL570"
"234822_at"	0.5	0.282	1.08597077	-5.9926968	0.0561	"234822_at"	"AC027279.3"	"ENSG00000279732"	"gene"	"TEC"	"AC027279.3"	"GPL570"
"223568_s_at"	0.501	0.283	1.0835834	-5.9952292	0.0961	"223568_s_at"	"PLPP5"	"ENSG00000147535|ENST00000530193|ENST00000531483|ENST00000528814|ENST00000527793"	"gene|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA"	"protein_coding|processed_transcript|processed_transcript|retained_intron|processed_transcript"	"PLPP5|PLPP5-210|PLPP5-213|PLPP5-208|PLPP5-207"	"GPL570"
"201020_at"	0.501	0.283	-1.08377411	-5.9950271	-0.0654	"201020_at"	"YWHAH"	"ENSG00000128245|ENST00000471374"	"gene|lnc_RNA"	"protein_coding|processed_transcript"	"YWHAH|YWHAH-205"	"GPL570"
"1558819_at"	0.501	0.283	-1.08269577	-5.9961694	-0.0548	"1558819_at"	"AC079089.1"	"ENST00000528800|ENSG00000246528|ENST00000533300"	"lnc_RNA|ncRNA_gene|lnc_RNA"	"lncRNA|lncRNA|lncRNA"	"AC079089.1-202|AC079089.1|AC079089.1-203"	"GPL570"
"1554655_a_at"	0.501	0.283	-1.08375248	-5.9950501	-0.0751	"1554655_a_at"	"RPRML"	"ENSG00000179673"	"gene"	"protein_coding"	"RPRML"	"GPL570"
"1561351_at"	0.502	0.283	-1.08186844	-5.9970451	-0.0423	"1561351_at"	"AC004972.1"	"ENSG00000279326"	"gene"	"TEC"	"AC004972.1"	"GPL570"
"1558530_at"	0.501	0.283	-1.08361061	-5.9952004	-0.0632	"1558530_at"	"LRTM2"	"ENSG00000166159|ENST00000543730"	"gene|lnc_RNA"	"protein_coding|processed_transcript"	"LRTM2|LRTM2-207"	"GPL570"
"1570569_at"	0.502	0.283	-1.08174289	-5.9971779	-0.0563	"1570569_at"	"AC012354.6"	"ENSG00000276670|ENST00000621512"	"ncRNA_gene|ncRNA"	"misc_RNA|misc_RNA"	"AC012354.6|AC012354.6-201"	"GPL570"
"243776_at"	0.501	0.283	-1.0835948	-5.9952172	-0.0468	"243776_at"	"AC024022.1"	"ENSG00000250781|ENST00000503321|ENST00000508911"	"ncRNA_gene|lnc_RNA|lnc_RNA"	"lncRNA|lncRNA|lncRNA"	"AC024022.1|AC024022.1-201|AC024022.1-202"	"GPL570"
"219832_s_at"	0.501	0.283	-1.08389271	-5.9949014	-0.068	"219832_s_at"	"HOXC13"	"ENSG00000123364"	"gene"	"protein_coding"	"HOXC13"	"GPL570"
"221669_s_at"	0.501	0.283	-1.08263476	-5.996234	-0.051	"221669_s_at"	"ACAD8"	"ENSG00000151498|ENST00000533387|ENST00000531338"	"gene|lnc_RNA|lnc_RNA"	"protein_coding|retained_intron|retained_intron"	"ACAD8|ACAD8-215|ACAD8-214"	"GPL570"
"205419_at"	0.503	0.284	1.07964088	-5.9993996	0.131	"205419_at"	"GPR183"	"ENSG00000169508"	"gene"	"protein_coding"	"GPR183"	"GPL570"
"203312_x_at"	0.502	0.284	-1.0804415	-5.9985539	-0.0467	"203312_x_at"	"ARF6"	"ENSG00000165527"	"gene"	"protein_coding"	"ARF6"	"GPL570"
"219503_s_at"	0.502	0.284	-1.08168583	-5.9972383	-0.121	"219503_s_at"	"TMEM40"	"ENSG00000088726"	"gene"	"protein_coding"	"TMEM40"	"GPL570"
"1554524_a_at"	0.503	0.284	1.08027674	-5.998728	0.0493	"1554524_a_at"	"OLFM3"	"ENSG00000118733|ENST00000465523|ENST00000462354"	"gene|lnc_RNA|lnc_RNA"	"protein_coding|processed_transcript|processed_transcript"	"OLFM3|OLFM3-204|OLFM3-203"	"GPL570"
"229245_at"	0.502	0.284	-1.08133687	-5.9976074	-0.0514	"229245_at"	"PLEKHA6"	"ENSG00000143850"	"gene"	"protein_coding"	"PLEKHA6"	"GPL570"
"233812_at"	0.503	0.284	-1.07957214	-5.9994722	-0.0572	"233812_at"	"LINC00028"	"ENSG00000233354|ENST00000435497"	"ncRNA_gene|lnc_RNA"	"lncRNA|lncRNA"	"LINC00028|LINC00028-201"	"GPL570"
"211119_at"	0.504	0.285	-1.07787831	-6.0012593	-0.0386	"211119_at"	"ESR2"	"ENSG00000140009"	"gene"	"protein_coding"	"ESR2"	"GPL570"
"204456_s_at"	0.504	0.285	-1.07773527	-6.0014101	-0.0552	"204456_s_at"	"GAS1"	"ENSG00000180447"	"gene"	"protein_coding"	"GAS1"	"GPL570"
"220750_s_at"	0.504	0.285	-1.07738577	-6.0017784	-0.0404	"220750_s_at"	"P3H1"	"ENSG00000117385|ENST00000460031|ENST00000495874"	"gene|lnc_RNA|lnc_RNA"	"protein_coding|retained_intron|retained_intron"	"P3H1|P3H1-207|P3H1-214"	"GPL570"
"225630_at"	0.504	0.285	-1.07750086	-6.0016572	-0.0609	"225630_at"	"EEPD1"	"ENSG00000122547"	"gene"	"protein_coding"	"EEPD1"	"GPL570"
"207467_x_at"	0.503	0.285	-1.07843214	-6.0006752	-0.0636	"207467_x_at"	"CAST"	"ENSG00000153113"	"gene"	"protein_coding"	"CAST"	"GPL570"
"235477_at"	0.503	0.285	-1.07913651	-5.9999321	-0.055	"235477_at"	"AL357874.3"	"ENSG00000288586|ENST00000673624"	"ncRNA_gene|lnc_RNA"	"lncRNA|lncRNA"	"AL357874.3|AL357874.3-201"	"GPL570"
"224764_at"	0.504	0.285	-1.07738858	-6.0017755	-0.0882	"224764_at"	"ARHGAP21"	"ENST00000486374|ENSG00000107863"	"lnc_RNA|gene"	"retained_intron|protein_coding"	"ARHGAP21-215|ARHGAP21"	"GPL570"
"218898_at"	0.503	0.285	-1.07894963	-6.0001293	-0.0636	"218898_at"	"TLCD3A"	"ENST00000570892|ENSG00000167695"	"lnc_RNA|gene"	"processed_transcript|protein_coding"	"TLCD3A-204|TLCD3A"	"GPL570"
"209326_at"	0.504	0.285	-1.07732842	-6.0018389	-0.0405	"209326_at"	"SLC35A2"	"ENSG00000102100"	"gene"	"protein_coding"	"SLC35A2"	"GPL570"
"1555173_at"	0.504	0.285	-1.07722604	-6.0019468	-0.0469	"1555173_at"	"STX19"	"ENSG00000178750"	"gene"	"protein_coding"	"STX19"	"GPL570"
"226122_at"	0.504	0.285	-1.0777285	-6.0014172	-0.102	"226122_at"	"PLEKHG1"	"ENSG00000120278"	"gene"	"protein_coding"	"PLEKHG1"	"GPL570"
"1552445_a_at"	0.503	0.285	1.07882874	-6.0002568	0.0395	"1552445_a_at"	"ESX1"	"ENSG00000123576"	"gene"	"protein_coding"	"ESX1"	"GPL570"
"229534_at"	0.504	0.285	1.07809302	-6.0010329	0.0988	"229534_at"	"ACOT4"	"ENSG00000177465"	"gene"	"protein_coding"	"ACOT4"	"GPL570"
"231589_at"	0.504	0.285	-1.07802464	-6.001105	-0.0566	"231589_at"	"HSFX4"	"ENSG00000283463"	"gene"	"protein_coding"	"HSFX4"	"GPL570"
"241857_at"	0.503	0.285	1.07916897	-5.9998978	0.0601	"241857_at"	"RAET1E"	"ENSG00000268592|ENST00000606915"	"ncRNA_gene|lnc_RNA"	"lncRNA|lncRNA"	"RAET1E-AS1|RAET1E-AS1-203"	"GPL570"
"1569369_at"	0.503	0.285	1.07874121	-6.0003492	0.132	"1569369_at"	"ZFYVE28"	"ENSG00000159733"	"gene"	"protein_coding"	"ZFYVE28"	"GPL570"
"1567333_at"	0.503	0.285	1.07885919	-6.0002247	0.0362	"1567333_at"	"AC079248.1"	"ENSG00000233842|ENST00000657021"	"ncRNA_gene|lnc_RNA"	"lncRNA|lncRNA"	"AC079248.1|AC079248.1-202"	"GPL570"
"209565_at"	0.504	0.285	-1.07747321	-6.0016863	-0.0387	"209565_at"	"RNF113A"	"ENSG00000125352"	"gene"	"protein_coding"	"RNF113A"	"GPL570"
"212688_at"	0.504	0.286	1.07661628	-6.0025891	0.0547	"212688_at"	"PIK3CB"	"ENSG00000051382"	"gene"	"protein_coding"	"PIK3CB"	"GPL570"
"215241_at"	0.504	0.286	-1.07633188	-6.0028885	-0.0443	"215241_at"	"ANO3"	"ENSG00000134343"	"gene"	"protein_coding"	"ANO3"	"GPL570"
"222102_at"	0.504	0.286	-1.07605123	-6.003184	-0.0502	"222102_at"	"GSTA3"	"ENSG00000174156"	"gene"	"protein_coding"	"GSTA3"	"GPL570"
"221606_s_at"	0.504	0.286	1.07698801	-6.0021975	0.0621	"221606_s_at"	"HMGN5"	"ENSG00000198157"	"gene"	"protein_coding"	"HMGN5"	"GPL570"
"1570452_at"	0.505	0.286	-1.07552046	-6.0037425	-0.0381	"1570452_at"	"AL356534.1"	"ENST00000651775|ENST00000650648|ENST00000651607|ENST00000651326|ENST00000652545|ENST00000650727|ENST00000652330|ENST00000652186|ENST00000651319|ENST00000651963|ENST00000651038|ENST00000652460|ENST00000651745|ENST00000651795|ENST00000651273|ENST00000650876|ENST00000650823|ENST00000650906|ENST00000652037|ENST00000651876|ENST00000650684"	"lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA"	"processed_transcript|processed_transcript|processed_transcript|processed_transcript|processed_transcript|processed_transcript|processed_transcript|processed_transcript|processed_transcript|processed_transcript|processed_transcript|processed_transcript|processed_transcript|processed_transcript|processed_transcript|processed_transcript|processed_transcript|processed_transcript|processed_transcript|processed_transcript|processed_transcript"	"AL356534.1-224|AL356534.1-222|AL356534.1-223|AL356534.1-202|AL356534.1-203|AL356534.1-204|AL356534.1-206|AL356534.1-207|AL356534.1-208|AL356534.1-209|AL356534.1-210|AL356534.1-211|AL356534.1-212|AL356534.1-213|AL356534.1-214|AL356534.1-215|AL356534.1-216|AL356534.1-217|AL356534.1-218|AL356534.1-220|AL356534.1-221"	"GPL570"
"1552998_at"	0.504	0.286	1.07656389	-6.0026442	0.0523	"1552998_at"	"DEFB125"	"ENSG00000178591|ENST00000608838"	"gene|lnc_RNA"	"protein_coding|processed_transcript"	"DEFB125|DEFB125-202"	"GPL570"
"1569466_at"	0.504	0.286	1.07701731	-6.0021667	0.0523	"1569466_at"	"CNBD2"	"ENSG00000149646"	"gene"	"protein_coding"	"CNBD2"	"GPL570"
"206840_at"	0.505	0.286	-1.0749945	-6.0042957	-0.0415	"206840_at"	"AFM"	"ENSG00000079557"	"gene"	"protein_coding"	"AFM"	"GPL570"
"233416_at"	0.505	0.286	-1.07551272	-6.0037506	-0.0812	"233416_at"	"AC093503.2"	"ENSG00000279161"	"gene"	"TEC"	"AC093503.2"	"GPL570"
"230717_at"	0.504	0.286	-1.07713007	-6.0020479	-0.0493	"230717_at"	"LCN12"	"ENST00000480204|ENSG00000184925|ENST00000470501|ENST00000491316|ENST00000494713|ENST00000476751"	"lnc_RNA|gene|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA"	"processed_transcript|protein_coding|retained_intron|processed_transcript|processed_transcript|processed_transcript"	"LCN12-208|LCN12|LCN12-205|LCN12-210|LCN12-213|LCN12-207"	"GPL570"
"219411_at"	0.505	0.286	-1.07586972	-6.003375	-0.0639	"219411_at"	"ELMO3"	"ENSG00000102890"	"gene"	"protein_coding"	"ELMO3"	"GPL570"
"205211_s_at"	0.504	0.286	-1.07607802	-6.0031558	-0.0552	"205211_s_at"	"RIN1"	"ENSG00000174791|ENST00000526246"	"gene|lnc_RNA"	"protein_coding|retained_intron"	"RIN1|RIN1-203"	"GPL570"
"206835_at"	0.505	0.286	-1.07560054	-6.0036582	-0.0447	"206835_at"	"STATH"	"ENSG00000126549|ENST00000506576"	"gene|lnc_RNA"	"protein_coding|retained_intron"	"STATH|STATH-203"	"GPL570"
"220158_at"	0.505	0.286	-1.07573228	-6.0035196	-0.0594	"220158_at"	"LGALS14"	"ENSG00000006659"	"gene"	"protein_coding"	"LGALS14"	"GPL570"
"230284_at"	0.505	0.286	-1.07526366	-6.0040126	-0.0484	"230284_at"	"MYOM3"	"ENSG00000142661|ENST00000448831"	"gene|lnc_RNA"	"protein_coding|processed_transcript"	"MYOM3|MYOM3-203"	"GPL570"
"237915_at"	0.505	0.286	-1.07530138	-6.0039729	-0.0579	"237915_at"	"AMPD3"	"ENSG00000133805"	"gene"	"protein_coding"	"AMPD3"	"GPL570"
"206349_at"	0.504	0.286	-1.07662126	-6.0025838	-0.0524	"206349_at"	"LGI1"	"ENST00000676175|ENST00000626307|ENST00000635804|ENSG00000108231|ENST00000637347|ENST00000485458"	"lnc_RNA|lnc_RNA|lnc_RNA|gene|lnc_RNA|lnc_RNA"	"retained_intron|retained_intron|processed_transcript|protein_coding|processed_transcript|retained_intron"	"LGI1-231|LGI1-206|LGI1-216|LGI1|LGI1-226|LGI1-205"	"GPL570"
"231503_at"	0.505	0.287	1.07377404	-6.0055784	0.0423	"231503_at"	"AC109466.1"	"ENSG00000241956|ENST00000670703|ENST00000519570|ENST00000523704|ENST00000522303|ENST00000522646|ENST00000664544"	"ncRNA_gene|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA"	"lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA|lncRNA"	"AC109466.1|AC109466.1-222|AC109466.1-204|AC109466.1-205|AC109466.1-207|AC109466.1-208|AC109466.1-221"	"GPL570"
"221605_s_at"	0.506	0.287	-1.07320367	-6.0061773	-0.0532	"221605_s_at"	"PIPOX"	"ENSG00000179761"	"gene"	"protein_coding"	"PIPOX"	"GPL570"
"217973_at"	0.505	0.287	-1.07379056	-6.005561	-0.0416	"217973_at"	"DCXR"	"ENSG00000169738|ENST00000579334|ENST00000580320|ENST00000577286|ENST00000579842|ENST00000580750|ENST00000578885|ENST00000582074"	"gene|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA"	"protein_coding|retained_intron|retained_intron|retained_intron|retained_intron|retained_intron|retained_intron|retained_intron"	"DCXR|DCXR-210|DCXR-213|DCXR-202|DCXR-212|DCXR-214|DCXR-207|DCXR-216"	"GPL570"
"227182_at"	0.506	0.287	-1.07336697	-6.0060059	-0.079	"227182_at"	"SUSD3"	"ENSG00000157303"	"gene"	"protein_coding"	"SUSD3"	"GPL570"
"220508_at"	0.506	0.287	1.07299413	-6.0063973	0.0607	"220508_at"	"CCT8L2"	"ENSG00000198445"	"gene"	"protein_coding"	"CCT8L2"	"GPL570"
"222315_at"	0.505	0.287	-1.07415728	-6.0051757	-0.115	"222315_at"	"AC245407.2"	"ENSG00000287978|ENST00000660431"	"ncRNA_gene|lnc_RNA"	"lncRNA|lncRNA"	"AC245407.2|AC245407.2-201"	"GPL570"
"220698_at"	0.505	0.287	-1.07378459	-6.0055673	-0.0711	"220698_at"	"LINC01711"	"ENSG00000268941|ENST00000598340"	"ncRNA_gene|lnc_RNA"	"lncRNA|lncRNA"	"LINC01711|LINC01711-201"	"GPL570"
"214591_at"	0.505	0.287	-1.07455915	-6.0047534	-0.0501	"214591_at"	"KLHL4"	"ENSG00000102271"	"gene"	"protein_coding"	"KLHL4"	"GPL570"
"231593_at"	0.506	0.287	-1.0730962	-6.0062902	-0.0549	"231593_at"	"AC104770.1"	"ENST00000573698|ENST00000571062|ENSG00000262231|ENST00000664051"	"lnc_RNA|lnc_RNA|ncRNA_gene|lnc_RNA"	"lncRNA|retained_intron|lncRNA|lncRNA"	"AC104770.1-202|AC104770.1-201|AC104770.1|AC104770.1-203"	"GPL570"
"203348_s_at"	0.505	0.287	-1.0738211	-6.0055289	-0.0526	"203348_s_at"	"ETV5"	"ENSG00000244405"	"gene"	"protein_coding"	"ETV5"	"GPL570"
"218893_at"	0.505	0.287	1.07446253	-6.0048549	0.0626	"218893_at"	"ISOC2"	"ENST00000590921|ENSG00000063241"	"lnc_RNA|gene"	"retained_intron|protein_coding"	"ISOC2-207|ISOC2"	"GPL570"
"217046_s_at"	0.505	0.287	-1.07386568	-6.0054821	-0.063	"217046_s_at"	"AGER"	"ENSG00000204305|ENST00000469940|ENST00000473619|ENST00000488669|ENST00000484849"	"gene|lnc_RNA|lnc_RNA|lnc_RNA|lnc_RNA"	"protein_coding|retained_intron|retained_intron|retained_intron|retained_intron"	"AGER|AGER-209|AGER-210|AGER-212|AGER-211"	"GPL570"
"219061_s_at"	0.507	0.288	-1.07082051	-6.0086767	-0.0547	"219061_s_at"	"LAGE3"	"ENSG00000196976"	"gene"	"protein_coding"	"LAGE3"	"GPL570"
"40850_at"	0.506	0.288	-1.07228601	-6.0071404	-0.132	"40850_at"	"FKBP8"	"ENSG00000105701"	"gene"	"protein_coding"	"FKBP8"	"GPL570"
"224258_at"	0.506	0.288	1.07261417	-6.0067961	0.0771	"224258_at"	"DBIL5P2"	"ENST00000491724"	"lnc_RNA"	"processed_transcript"	"DBIL5P2-202"	"GPL570"
"241725_at"	0.506	0.288	-1.07127889	-6.0081964	-0.0596	"241725_at"	"E2F7"	"ENSG00000165891"	"gene"	"protein_coding"	"E2F7"	"GPL570"
"1555864_s_at"	0.506	0.288	-1.07181072	-6.0076388	-0.042	"1555864_s_at"	"PDHA1"	"ENST00000478795|ENSG00000131828"	"lnc_RNA|gene"	"processed_transcript|protein_coding"	"PDHA1-208|PDHA1"	"GPL570"
"1552596_at"	0.506	0.288	1.0717985	-6.0076517	0.0617	"1552596_at"	"GAS2L2"	"ENSG00000270765"	"gene"	"protein_coding"	"GAS2L2"	"GPL570"
"209919_x_at"	0.506	0.288	1.07200517	-6.0074349	0.0637	"209919_x_at"	"GGTLC3"	"ENSG00000274252"	"gene"	"protein_coding"	"GGTLC3"	"GPL570"
"1560922_s_at"	0.506	0.288	-1.07267534	-6.0067319	-0.0688	"1560922_s_at"	"ZNF169"	"ENSG00000175787"	"gene"	"protein_coding"	"ZNF169"	"GPL570"
"1559434_at"	0.506	0.288	-1.07154827	-6.007914	-0.0432	"1559434_at"	"AL390334.1"	"ENST00000555797"	"lnc_RNA"	"processed_transcript"	"AL390334.1-205"	"GPL570"
"203585_at"	0.506	0.288	-1.07215218	-6.0072807	-0.16	"203585_at"	"ZNF185"	"ENSG00000147394"	"gene"	"protein_coding"	"ZNF185"	"GPL570"
"228305_at"	0.507	0.288	1.07087502	-6.0086196	0.0636	"228305_at"	"ZNF565"	"ENSG00000196357"	"gene"	"protein_coding"	"ZNF565"	"GPL570"
"1563003_at"	0.506	0.288	-1.07236034	-6.0070624	-0.0659	"1563003_at"	"ITGAX"	"ENST00000564308|ENST00000567409|ENSG00000140678"	"lnc_RNA|lnc_RNA|gene"	"retained_intron|retained_intron|protein_coding"	"ITGAX-205|ITGAX-206|ITGAX"	"GPL570"
"1494_f_at"	0.506	0.288	-1.07175782	-6.0076943	-0.0453	"1494_f_at"	"CYP2A6"	"ENST00000599960|ENSG00000255974"	"lnc_RNA|gene"	"retained_intron|protein_coding"	"CYP2A6-203|CYP2A6"	"GPL570"
"206509_at"	0.507	0.288	1.0709775	-6.0085122	0.0565	"206509_at"	"PIP"	"ENSG00000159763"	"gene"	"protein_coding"	"PIP"	"GPL570"
"205814_at"	0.507	0.288	-1.07047459	-6.009039	-0.0593	"205814_at"	"GRM3"	"ENSG00000198822"	"gene"	"protein_coding"	"GRM3"	"GPL570"
"1556156_at"	0.506	0.288	1.07228692	-6.0071394	0.0392	"1556156_at"	"ESRRB"	"ENST00000611036|ENSG00000119715"	"lnc_RNA|gene"	"retained_intron|protein_coding"	"ESRRB-207|ESRRB"	"GPL570"
"223424_s_at"	0.506	0.288	1.07219373	-6.0072372	0.0553	"223424_s_at"	"ZSCAN21"	"ENSG00000166529"	"gene"	"protein_coding"	"ZSCAN21"	"GPL570"
"218421_at"	0.508	0.289	-1.06856882	-6.0110332	-0.0474	"218421_at"	"CERK"	"ENSG00000100422"	"gene"	"protein_coding"	"CERK"	"GPL570"
"235544_x_at"	0.507	0.289	-1.06999956	-6.0095364	-0.0505	"235544_x_at"	"FAM171A2"	"ENSG00000161682"	"gene"	"protein_coding"	"FAM171A2"	"GPL570"
"210941_at"	0.507	0.289	-1.06935645	-6.0102094	-0.0356	"210941_at"	"PCDH7"	"ENSG00000169851"	"gene"	"protein_coding"	"PCDH7"	"GPL570"
"234402_at"	0.507	0.289	-1.0703325	-6.0091878	-0.0953	"234402_at"	"TRAV5"	"ENSG00000211779"	"gene"	"TR_V_gene"	"TRAV5"	"GPL570"
